Kod zavodu         : 130512069
Nazev zavodu       : Žebříček B - Čechy
Zarazeni do soutezi: 
Datum konani       : 12.05.2013
Misto konani       : Janov u Rakovníka
Poradatel          : DKL - KOB Kladno, SLA - SKOB Slaný
Mapa               : Liščí rokle
H45B      Ruzicka Ivan             PHK6702  37.23
H45B      Novák Libor              OKP6504  37.54
H45B      Uher Petr                VSP5001  38.01
H45B      Koc Zdenek               MKP4700  38.37
H45B      Siegl Roman              MFP6700  40.07
H45B      Kos Michal               SRK6802  41.05
H45B      Bláha Jan                SJP6800  41.24
H45B      Bína Pavel               MLA6708  41.56
H45B      Cincibus Pavel           FSP6605  42.56
H45B      Hlavácek Lubomír         PHK6401  43.27
H45B      Kubec Pavel              STB6601  44.00
H45B      Petrácek Ales            SJI6301  44.16
H45B      Koc Lumír                MKP5401  44.20
H45B      Stanek Rostislav         VPM6801  45.29
H45B      Zácek Martin             FSP6803  45.58
H45B      Sanna Roberto            DKP6703  49.07
H45B      Tomascin Jaroslav        MKP5800  50.51
H45B      Doskár Boris             BOR6400  52.30
H45B      Sedlácek Jaroslav        ROZ6801  58.50
H45B      Bazika Miroslav          TJP6401  59.17
H45B      Kovár Boris              LTP6710  61.56
H45B      Hofman Petr              LPM6500  68.18
H45B      Dobes Václav             KPY5701  74.28
H50B      Poloprutsky Tomás        VLI6205  23.50
H50B      Nemecek Jan              VSP6201  25.24
H50B      Folprecht Miroslav       TUR5501  25.49
H50B      Dikos Pavel              BOR6003  27.47
H50B      Hrabánek David           PGP6003  31.17
H50B      Smaus Ivan               TJN6249  31.52
H50B      Koucky Roman             EKP6301  32.56
H50B      Hradecky Jaroslav        DOK6300  34.08
H50B      Roudny Václav            LPU6102  34.53
H50B      Mechl Miroslav           JIL6301  36.14
H50B      Blabla Zdenek            PCB5901  37.44
H50B      Kettner Pavel            HCE5900  38.01
H50B      Wurzel Bretislav         OSN6005  38.49
H50B      Betlach Miroslav         DKP6300  38.55
H50B      Simek Miroslav           LME6300  39.30
H50B      Kavka Jirí               SCP5900  39.50
H50B      Pavlovec Petr            BOR6303  40.26
H50B      Hosek Ladislav           SCP6001  40.59
H50B      Kulhavy Josef            SRK5701  42.07
H50B      Novotny Miroslav         LPU5905  42.58
H50B      Hartl Zdenek             ODV6300  44.14
H50B      Pavlu Jaroslav           DCE6100  44.59
H50B      Kohl Jirí                KPY6201  45.40
H50B      Vrabec Martin            SCP6100  50.30
H50B      Grivalsky Michal         PGP5900  55.58
H50B      Kudrnác Martin           KAM5901  56.11
H50B      Janovic Ondrej           SKV5901  58.30
H50B      Uvizl Ivan               STH5801 888.88
H55B      Skorpil Martin           HOR5700  27.17
H55B      Hausvater Karel          SHK5801  27.48
H55B      Dusátko Petr             PHK5702  28.59
H55B      Novák Tom                DOK5500  30.16
H55B      Sedivy Jirí              EKP5500  30.45
H55B      Kaska Rudolf             CHA5500  30.54
H55B      Behoun Pavel             PHK5701  31.29
H55B      Jaros Vladimír           DCE5400  32.15
H55B      Pilar Karel              MAS5501  32.32
H55B      Konopác Jirí             TUR5803  34.22
H55B      Fanta Miroslav           EKP5800  34.26
H55B      Gazdacko Milan           SHK5702  37.07
H55B      Balcar Ales              PHK5703  37.13
H55B      Sámal Václav             PGP5601  38.06
H55B      Adrián Petr              EKP5600  39.04
H55B      Jun Drahomír             KNC5501  39.07
H55B      Vícha Vladimír           LPU5801  39.12
H55B      Sysel Zdenek             PGP5200  39.49
H55B      Hájek Jan                MAS5401  40.05
H55B      Bochenek Milan           EKP5601  42.37
H55B      Sváb Jan                 VSP5801  43.43
H55B      Svobodny Petr            DKP5800  43.49
H55B      Cedrych Karel            TJP5500  47.32
H55B      Pavlík Milan             CHA5400  54.54
H55B      Lustig Zdenek            DKP5601  75.57
H55B      Jahn Pavel               SCP5500  82.02
H60B      Hickethier Manfred       VLI5201  25.18
H60B      Erlebach Josef           JIL5201  25.49
H60B      Kalibán Jaroslav         NPA5101  28.29
H60B      Farár Jaroslav           VRL5002  29.20
H60B      Provazník Jirí           TUR5102  29.28
H60B      Horácek Miroslav         VLI5000  30.20
H60B      Sevcík Milan             CHA5003  30.25
H60B      Prinda Oldrich           VLI5101  30.49
H60B      Rancák Josef             BOR5004  30.57
H60B      Hora Vladimír            VSP5100  31.07
H60B      Novák Karel              NPA5001  33.25
H60B      Rejmont Milan            LTU4801  33.52
H60B      Stehno Pavel             DKP4900  34.31
H60B      Choteticky Václav        MAS5200  35.21
H60B      Kadavy Zdenek            CHA4901  36.07
H60B      Jelínek Martin           PGP5103  37.37
H60B      Knobloch Jindrich        VRL4901  37.47
H60B      Farár Václav             LPU5201  37.48
H60B      Tousek Miloslav          MKP5000  41.43
H60B      Koutny Ivan              ODV5300  44.11
H60B      Hojny Oldrich            SCP5201  55.18
H60B      Hamácek Bohuslav         LBE5000  58.22
H65B      Svadlena Jirí            CHC4601  22.26
H65B      Fisák Jan                MLA4401  22.43
H65B      Peterka Josef            LLI4702  24.37
H65B      Pospísil Jirí            TUV4701  25.08
H65B      Novotny Jirí             SLP4601  25.29
H65B      Kraus Jan                LLI4501  26.49
H65B      Fridrich Jaroslav        LPU4501  27.08
H65B      Buriánek Jaromír         SCP4700  28.14
H65B      Hrobar Rudolf            SRK4702  28.37
H65B      Sklenár Jan              MLA4201  28.50
H65B      Zlesák Zdenek            JIL4701  29.00
H65B      Novák Milos              SCP4600  29.08
H65B      Rysavy Vít               TJP4700  29.38
H65B      Safarík Bedrich          CST4601  32.12
H65B      Procházka Ales           DKP4700  32.52
H65B      Jirásek Jaroslav         SCH4701  33.29
H65B      Rakovec Milos            SCP4500  33.49
H65B      Rychtecky Josef          VCB4801  34.55
H65B      Schimm Dieter            BSO4401  34.55
H65B      Nosál Stanislav          LBE4600  35.30
H65B      Zeleny Vladimír          PGP4800  37.23
H65B      Pokorny Karel            TCB4701  37.43
H65B      Fiala Milos              KSH4801  37.44
H65B      Duda Frantisek           KPY4600  42.45
H65B      Nejezchleba Jirí         KAS4600  43.16
H65B      Matousek Lubos           LJN4700  81.22
H65B      Valásek Josef            SCP4501 888.88
H70B      Cadil Jan                FSP4300  20.16
H70B      Grundel Ivan             SJH4201  22.49
H70B      Procházka Zdenko         DKP4300  23.27
H70B      Frey Jaromír             NEJ4100  27.35
H70B      Dohnal Josef             VSP4300  27.47
H70B      Máslo Miroslav           SHK4001  29.21
H70B      Beránek Miroslav         BOR3900  29.24
H70B      Novotny Frantisek        PUL4200  43.30
H75B      Havlík Jaroslav          SJC3601  18.43
H75B      Attl Vladimír            PGP3800  20.12
H75B      Zemánek Bohumil          VRL3601  22.29
H75B      Masek Pavel              BOR3602  32.38
H75B      Vondra Jaroslav          FSP3300  35.36
H75B      Hanák Milan              FSP3400  39.40
H75B      Krtensky Jaroslav        BOR3600  41.10
H75B      Langr Jan                BOR3601  41.35
H75B      Kalivoda Viktor          KNC3300  44.07
H75B      Samohyl Richard          PGP2800  61.30
HDR       Pecková Tereza           EKP0551  26.27
HDR       Hampl Jakub              LME0500  27.48
HDR       Hrivnák Jakub            CST0404  28.15
HDR       Riby Philip              LTP0702  31.10
HDR       Novotná Vendula          PHK0777  31.11
HDR       Svobodová Andrea         SLA      36.20
HDR       Simikova Karolina        ROZ0351  36.46
HDR       Pacourek Matej           NNN      38.10
HDR       Konopásek Filip                   38.11
HDR       Bláha Simon              SJP0700  39.16
HDR       Teringlová Vendula       VCB0451  39.31
HDR       Teringl Vojtech          VCB0702  39.31
HDR       Kubecová Magdalena       STB0550  40.14
HDR       Sturma Vojta                      40.52
HDR       Rais Martin                       40.58
HDR       Amler Stepán                      41.04
HDR       Langer Lukás             LJN0800  42.18
HDR       Mácová Natálie           81C0750  45.21
HDR       Hampl Jan                LME0900  46.59
HDR       Oujesky Tomás            ADAxxxx  50.03
HDR       Nedbalová Klára          MFP0850  50.27
HDR       Gregor Richard           BSO7001  50.34
HDR       Stoková Sofie            DKP0750  51.36
HDR       Kalinová Ella            EKP0961  51.59
HDR       Zakourilová Klára        VSP0850  52.13
HDR       Kalous Tomás             EKP      54.02
HDR       Kucerová Katerina        VSP0950  57.49
HDR       Kucera Jakub             VSP0900  57.58
HDR       Pokorná Linda            PGP0350  59.57
HDR       Nedbalová Magdalena      MFP105x  60.25
HDR       Kalousová Jolana         EKP      62.39
HDR       Sanna Vivian             DKP0751  63.53
HDR       Meier David              VSP0606  64.55
HDR       Uhlírová Marie           LBE0950  65.30
HDR       Havlícková Eva           LPM      65.53
HDR       Hofmanová Anna           LPM      65.55
HDR       Bestová Tereza           KNCxxxx  72.28
HDR       Seidlová Magdalena       EKP0953  75.07
HDR       Vondrová Eliska          FSP      76.29
HDR       Bozdech Vojta            PGP     888.88
HDR       Svarc Krystof            NNN     888.88
P         Karban Zdenek            DKP      29.47
P         Buková Jana              ROU7150  33.56
P         Soukup Václav            VSP5600  34.16
P         Buk Miloslav             ROU6202  34.38
P         Soukupová Michaela       VSP5850  35.34
P         Riby Katerina            LTP7252  36.02
P         Safka Jan                KAM6604  36.12
P         Soucková Jana            SLA      38.38
P         Precek Zdenek            SCP5200  39.09
P         Stok Jan                 DKP      40.16
P         Brázdilová Radka                  43.09
P         Mácalová Martina         81C0050  43.11
P         Beran Jirí               VSP7102  43.36
P         Sasek Ondrej             KUL9800  44.55
P         Benesová Hana            DKL0050  46.06
P         Naporowská Marie         BSO7950  47.29
P         Borovicka Milan          FSP6104  49.08
P         Vokounová Dana           KUL7200  50.08
P         Sasek Jirí               KUL0200  51.25
P         Kopecká Alena            VSP7250  53.49
P         Vacek Jan                PGP      55.00
P         Albrecht Vladimír        KAM7800  67.29
P         Simonovská Kristyna      ROU9350  68.15
P         Tichá Ivana              KNC6250  71.24
P         Cabalka Antonín          KUL0800  79.39
P         Klasková Josefina        DKP9651  87.19
P         Melichna Matej           DKL0102 888.88
P         Glöcknerová Anna         KUL9900 888.88
P         Vondrová Eliska                  888.88
P         Rais Karel                       888.88
P          Vakant                          888.88
T         Doubal Jan               DOB8600  30.31
T         Bradác Stanislav         LLI7201  42.42
T         Uhlír Patrik             LBE7000  48.43
T         Vacek Petr                        58.21
T         Malacková Jana           DVP6151  61.44
T         Malacka Milan            DKP0210  63.21
T         Vondra Vítezslav                  63.45
T         Pohoraly Dobroslav       ROU6401  67.45
T         Skácha Michal                     68.50
T         Krausová Marcela         LCV7351  70.35
T         Vyhnálková Eva           MFP7599  72.22
T         Malacka Milan            NNN7000  72.59
T         Pohoralá Karolína        ROU6850  73.19
T         Ruzková Romana           SCP      78.27
T         Horejsí Zbynek           KUL8400  87.03
T         Simek Jan                FSP     888.88
T         Chrz Pavel               KUL6700 888.88
T         Glöckner Michael         KUL7000 888.88
